id,event_id,date,approved,person_ids,region_code,super_region_code,attempts,best,average,record_category,regional_single_record,regional_average_record,competition_id,round_id,ranking,proceeds,video_link,discussion_link,created_at,updated_at
18015,mmagic,2025-07-05T00:00:00.000Z,TRUE,[45],US,NORTH_AMERICA,"[{""result"":640},{""result"":531},{""result"":499},{""result"":515},{""result"":592}]",499,546,competitions,,,WC2025,2335,23,,,,2025-07-04T23:05:36.599Z,2025-07-25T16:16:18.745Z
18016,mmagic,2025-07-05T00:00:00.000Z,TRUE,[195],US,NORTH_AMERICA,"[{""result"":495},{""result"":306},{""result"":367},{""result"":631},{""result"":661}]",306,498,competitions,,,WC2025,2335,17,,,,2025-07-04T23:06:02.565Z,2025-07-25T16:16:18.745Z
18017,mmagic,2025-07-05T00:00:00.000Z,TRUE,[1458],US,NORTH_AMERICA,"[{""result"":355},{""result"":512},{""result"":344},{""result"":399},{""result"":380}]",344,378,competitions,,,WC2025,2335,5,,,,2025-07-04T23:06:22.971Z,2025-07-25T16:16:18.745Z
18018,mmagic,2025-07-05T00:00:00.000Z,TRUE,[53],US,NORTH_AMERICA,"[{""result"":430},{""result"":391},{""result"":595},{""result"":455},{""result"":623}]",391,493,competitions,,,WC2025,2335,15,,,,2025-07-04T23:06:43.066Z,2025-07-25T16:16:18.745Z
18019,mmagic,2025-07-05T00:00:00.000Z,TRUE,[1127],DE,EUROPE,"[{""result"":590},{""result"":875},{""result"":892},{""result"":527},{""result"":549}]",527,671,competitions,,,WC2025,2335,36,,,,2025-07-04T23:07:12.540Z,2025-07-25T16:16:18.745Z
18020,mmagic,2025-07-05T00:00:00.000Z,TRUE,[90],DE,EUROPE,"[{""result"":521},{""result"":488},{""result"":512},{""result"":1415},{""result"":541}]",488,525,competitions,,,WC2025,2335,20,,,,2025-07-04T23:07:27.379Z,2025-07-25T16:16:18.745Z
18021,mmagic,2025-07-05T00:00:00.000Z,TRUE,[59],US,NORTH_AMERICA,"[{""result"":663},{""result"":589},{""result"":524},{""result"":524},{""result"":838}]",524,592,competitions,,,WC2025,2335,28,,,,2025-07-04T23:07:52.214Z,2025-07-25T16:16:18.745Z
18022,mmagic,2025-07-05T00:00:00.000Z,TRUE,[64],US,NORTH_AMERICA,"[{""result"":556},{""result"":736},{""result"":868},{""result"":1108},{""result"":487}]",487,720,competitions,,,WC2025,2335,39,,,,2025-07-04T23:59:16.635Z,2025-07-25T16:16:18.745Z
18023,mmagic,2025-07-05T00:00:00.000Z,TRUE,[1531],US,NORTH_AMERICA,"[{""result"":2107},{""result"":1383},{""result"":1354},{""result"":1180},{""result"":1703}]",1180,1480,competitions,,,WC2025,2335,55,,,,2025-07-04T23:59:37.532Z,2025-07-25T16:16:18.745Z
18024,mmagic,2025-07-05T00:00:00.000Z,TRUE,[2959],AU,OCEANIA,"[{""result"":1082},{""result"":891},{""result"":824},{""result"":-1},{""result"":5040}]",824,2338,competitions,,,WC2025,2335,57,,,,2025-07-04T23:59:56.980Z,2025-07-25T16:16:18.745Z
18025,magic,2025-07-05T00:00:00.000Z,TRUE,[28],US,NORTH_AMERICA,"[{""result"":201},{""result"":183},{""result"":165},{""result"":151},{""result"":257}]",151,183,competitions,,,WC2025,2334,26,,,,2025-07-05T00:00:25.662Z,2025-07-25T16:16:18.745Z
18026,magic,2025-07-05T00:00:00.000Z,TRUE,[84],AU,OCEANIA,"[{""result"":218},{""result"":198},{""result"":-1},{""result"":486},{""result"":228}]",198,311,competitions,,,WC2025,2334,96,,,,2025-07-05T00:00:46.357Z,2025-07-25T16:16:18.745Z
18027,magic,2025-07-05T00:00:00.000Z,TRUE,[4651],GB,EUROPE,"[{""result"":-1},{""result"":420},{""result"":-1},{""result"":-2},{""result"":-2}]",420,-1,competitions,,,WC2025,2334,149,,,,2025-07-05T00:01:07.960Z,2025-07-25T16:16:18.745Z
18028,magic,2025-07-05T00:00:00.000Z,TRUE,[5642],US,NORTH_AMERICA,"[{""result"":376},{""result"":320},{""result"":603},{""result"":333},{""result"":369}]",320,359,competitions,,,WC2025,2334,105,,,,2025-07-05T00:02:11.049Z,2025-07-25T16:16:18.745Z
18029,magic,2025-07-05T00:00:00.000Z,TRUE,[64],US,NORTH_AMERICA,"[{""result"":151},{""result"":148},{""result"":152},{""result"":159},{""result"":499}]",148,154,competitions,,,WC2025,2334,8,,,,2025-07-05T00:02:26.956Z,2025-07-25T16:16:18.745Z
18030,magic,2025-07-05T00:00:00.000Z,TRUE,[6137],US,NORTH_AMERICA,"[{""result"":203},{""result"":293},{""result"":194},{""result"":-1},{""result"":214}]",194,237,competitions,,,WC2025,2334,55,,,,2025-07-05T00:02:47.524Z,2025-07-25T16:16:18.745Z
18031,magic,2025-07-05T00:00:00.000Z,TRUE,[2707],CA,NORTH_AMERICA,"[{""result"":1043},{""result"":900},{""result"":1017},{""result"":921},{""result"":760}]",760,946,competitions,,,WC2025,2334,136,,,,2025-07-05T00:03:10.317Z,2025-07-25T16:16:18.745Z
18032,mmagic,2025-07-05T00:00:00.000Z,TRUE,[767],US,NORTH_AMERICA,"[{""result"":825},{""result"":671},{""result"":1148},{""result"":719},{""result"":554}]",554,738,competitions,,,WC2025,2335,42,,,,2025-07-05T01:07:50.930Z,2025-07-25T16:16:18.745Z
18033,magic,2025-07-05T00:00:00.000Z,TRUE,[800],US,NORTH_AMERICA,"[{""result"":170},{""result"":167},{""result"":167},{""result"":172},{""result"":152}]",152,168,competitions,,,WC2025,2334,16,,,,2025-07-05T01:08:15.411Z,2025-07-25T16:16:18.745Z
18034,magic,2025-07-05T00:00:00.000Z,TRUE,[6096],US,NORTH_AMERICA,"[{""result"":269},{""result"":223},{""result"":321},{""result"":652},{""result"":242}]",223,277,competitions,,,WC2025,2334,78,,,,2025-07-05T01:08:29.460Z,2025-07-25T16:16:18.745Z
18035,magic,2025-07-05T00:00:00.000Z,TRUE,[767],US,NORTH_AMERICA,"[{""result"":155},{""result"":145},{""result"":235},{""result"":405},{""result"":145}]",145,178,competitions,,,WC2025,2334,22,,,,2025-07-05T01:08:44.592Z,2025-07-25T16:16:18.745Z
18036,magic,2025-07-05T00:00:00.000Z,TRUE,[2536],US,NORTH_AMERICA,"[{""result"":431},{""result"":988},{""result"":648},{""result"":559},{""result"":380}]",380,546,competitions,,,WC2025,2334,128,,,,2025-07-05T01:09:06.244Z,2025-07-25T16:16:18.745Z
18037,magic,2025-07-05T00:00:00.000Z,TRUE,[106],US,NORTH_AMERICA,"[{""result"":498},{""result"":413},{""result"":362},{""result"":388},{""result"":470}]",362,424,competitions,,,WC2025,2334,117,,,,2025-07-05T01:09:20.725Z,2025-07-25T16:16:18.745Z
18038,magic,2025-07-05T00:00:00.000Z,TRUE,[1930],SE,EUROPE,"[{""result"":147},{""result"":363},{""result"":164},{""result"":283},{""result"":150}]",147,199,competitions,,,WC2025,2334,34,,,,2025-07-05T01:09:32.481Z,2025-07-25T16:16:18.745Z
18039,fto,2025-07-04T00:00:00.000Z,TRUE,[3584],US,NORTH_AMERICA,"[{""result"":3978},{""result"":6068},{""result"":3846},{""result"":3864},{""result"":2508}]",2508,3896,competitions,,,WC2025,2328,74,,,,2025-07-05T01:10:08.207Z,2025-07-25T16:16:18.745Z
18040,fto,2025-07-04T00:00:00.000Z,TRUE,[4825],US,NORTH_AMERICA,"[{""result"":9341},{""result"":6246},{""result"":8357},{""result"":6999},{""result"":5173}]",5173,7201,competitions,,,WC2025,2328,173,,,,2025-07-05T01:10:26.027Z,2025-07-25T16:16:18.745Z
18041,fto,2025-07-04T00:00:00.000Z,TRUE,[3616],AU,OCEANIA,"[{""result"":11999},{""result"":7273},{""result"":9658},{""result"":8559},{""result"":7116}]",7116,8497,competitions,,,WC2025,2328,194,,,,2025-07-05T01:10:42.900Z,2025-07-25T16:16:18.745Z
18042,fto,2025-07-04T00:00:00.000Z,TRUE,[1390],US,NORTH_AMERICA,"[{""result"":3271},{""result"":2871},{""result"":3167},{""result"":2795},{""result"":2801}]",2795,2946,competitions,,,WC2025,2328,34,,,,2025-07-05T01:11:04.087Z,2025-07-25T16:16:18.745Z
18043,fto,2025-07-04T00:00:00.000Z,TRUE,[2832],IT,EUROPE,"[{""result"":7944},{""result"":6756},{""result"":7556},{""result"":9348},{""result"":8601}]",6756,8034,competitions,,,WC2025,2328,188,,,,2025-07-05T01:12:00.774Z,2025-07-25T16:16:18.745Z
18044,fto,2025-07-04T00:00:00.000Z,TRUE,[6125],US,NORTH_AMERICA,"[{""result"":5403},{""result"":5966},{""result"":5392},{""result"":10039},{""result"":4491}]",4491,5587,competitions,,,WC2025,2328,137,,,,2025-07-05T01:13:55.717Z,2025-07-25T16:16:18.745Z
18045,fto,2025-07-04T00:00:00.000Z,TRUE,[767],US,NORTH_AMERICA,"[{""result"":4341},{""result"":5489},{""result"":3941},{""result"":4858},{""result"":4754}]",3941,4651,competitions,,,WC2025,2328,102,,,,2025-07-05T01:16:39.987Z,2025-07-25T16:16:18.745Z
18046,fto,2025-07-04T00:00:00.000Z,TRUE,[1709],DE,EUROPE,"[{""result"":9935},{""result"":6016},{""result"":6500},{""result"":11737},{""result"":5991}]",5991,7484,competitions,,,WC2025,2328,179,,,,2025-07-05T01:16:55.022Z,2025-07-25T16:16:18.745Z
18047,fto,2025-07-04T00:00:00.000Z,TRUE,[3711],IL,EUROPE,"[{""result"":6010},{""result"":-1},{""result"":7143},{""result"":6722},{""result"":5305}]",5305,6625,competitions,,,WC2025,2328,161,,,,2025-07-05T01:17:16.649Z,2025-07-25T16:16:18.745Z
18048,fto,2025-07-04T00:00:00.000Z,TRUE,[6138],US,NORTH_AMERICA,"[{""result"":6403},{""result"":6385},{""result"":8169},{""result"":6077},{""result"":6112}]",6077,6300,competitions,,,WC2025,2328,156,,,,2025-07-05T01:20:06.017Z,2025-07-25T16:16:18.745Z
18049,fto,2025-07-04T00:00:00.000Z,TRUE,[6124],IT,EUROPE,"[{""result"":6213},{""result"":8588},{""result"":6640},{""result"":4002},{""result"":6204}]",4002,6352,competitions,,,WC2025,2328,158,,,,2025-07-05T01:20:18.749Z,2025-07-25T16:16:18.745Z
18050,fto,2025-07-04T00:00:00.000Z,TRUE,[93],US,NORTH_AMERICA,"[{""result"":5404},{""result"":5441},{""result"":5981},{""result"":5725},{""result"":3902}]",3902,5523,competitions,,,WC2025,2328,132,,,,2025-07-05T01:20:55.816Z,2025-07-25T16:16:18.745Z
18051,fto,2025-07-04T00:00:00.000Z,TRUE,[29],US,NORTH_AMERICA,"[{""result"":8064},{""result"":4463},{""result"":4473},{""result"":4929},{""result"":4373}]",4373,4622,competitions,,,WC2025,2328,99,,,,2025-07-05T01:21:09.336Z,2025-07-25T16:16:18.745Z
18052,fto,2025-07-04T00:00:00.000Z,TRUE,[1891],SE,EUROPE,"[{""result"":3638},{""result"":-1},{""result"":2784},{""result"":4930},{""result"":2740}]",2740,3784,competitions,,,WC2025,2328,66,,,,2025-07-05T01:21:20.775Z,2025-07-25T16:16:18.745Z
18053,fto,2025-07-04T00:00:00.000Z,TRUE,[2536],US,NORTH_AMERICA,"[{""result"":19428},{""result"":20381}]",19428,0,competitions,,,WC2025,2328,235,,,,2025-07-05T01:21:31.820Z,2025-09-07T21:43:39.485Z
18054,fto,2025-07-04T00:00:00.000Z,TRUE,[1448],CA,NORTH_AMERICA,"[{""result"":4455},{""result"":5090},{""result"":4165},{""result"":5716},{""result"":4607}]",4165,4717,competitions,,,WC2025,2328,104,,,,2025-07-05T01:21:48.772Z,2025-07-25T16:16:18.745Z
18055,fto,2025-07-04T00:00:00.000Z,TRUE,[6097],ID,ASIA,"[{""result"":-1},{""result"":19118}]",19118,0,competitions,,,WC2025,2328,234,,,,2025-07-05T01:21:58.407Z,2025-09-07T21:43:39.485Z
18056,fto,2025-07-04T00:00:00.000Z,TRUE,[233],US,NORTH_AMERICA,"[{""result"":2838},{""result"":2472},{""result"":3090},{""result"":2653},{""result"":3444}]",2472,2860,competitions,,,WC2025,2328,30,,,,2025-07-05T01:27:06.625Z,2025-07-25T16:16:18.745Z
18057,fto,2025-07-04T00:00:00.000Z,TRUE,[4651],GB,EUROPE,"[{""result"":3723},{""result"":3471},{""result"":3401},{""result"":4445},{""result"":4371}]",3401,3855,competitions,,,WC2025,2328,69,,,,2025-07-05T01:27:31.595Z,2025-07-25T16:16:18.745Z
18058,fto,2025-07-04T00:00:00.000Z,TRUE,[28],US,NORTH_AMERICA,"[{""result"":5079},{""result"":6603},{""result"":5876},{""result"":5396},{""result"":4612}]",4612,5450,competitions,,,WC2025,2328,128,,,,2025-07-05T01:27:47.144Z,2025-07-25T16:16:18.745Z
18059,fto,2025-07-04T00:00:00.000Z,TRUE,[5041],US,NORTH_AMERICA,"[{""result"":5228},{""result"":5435},{""result"":4578},{""result"":4228},{""result"":5269}]",4228,5025,competitions,,,WC2025,2328,113,,,,2025-07-05T01:28:10.209Z,2025-07-25T16:16:18.745Z
18060,fto,2025-07-04T00:00:00.000Z,TRUE,[3215],US,NORTH_AMERICA,"[{""result"":3887},{""result"":5269},{""result"":3328},{""result"":3414},{""result"":4371}]",3328,3891,competitions,,,WC2025,2328,73,,,,2025-07-05T01:28:24.654Z,2025-07-25T16:16:18.745Z
18061,fto,2025-07-04T00:00:00.000Z,TRUE,[156],US,NORTH_AMERICA,"[{""result"":6677},{""result"":4387},{""result"":3454},{""result"":5289},{""result"":4136}]",3454,4604,competitions,,,WC2025,2328,98,,,,2025-07-05T01:28:41.953Z,2025-07-25T16:16:18.745Z
18062,fto,2025-07-04T00:00:00.000Z,TRUE,[485],AU,OCEANIA,"[{""result"":6210},{""result"":4335},{""result"":4290},{""result"":6072},{""result"":5132}]",4290,5180,competitions,,,WC2025,2328,118,,,,2025-07-05T01:28:55.286Z,2025-07-25T16:16:18.745Z
18063,fto,2025-07-04T00:00:00.000Z,TRUE,[2425],CA,NORTH_AMERICA,"[{""result"":6640},{""result"":7870},{""result"":5457},{""result"":6938},{""result"":7538}]",5457,7039,competitions,,,WC2025,2328,171,,,,2025-07-05T01:29:15.584Z,2025-07-25T16:16:18.745Z
18064,fto,2025-07-04T00:00:00.000Z,TRUE,[1531],US,NORTH_AMERICA,"[{""result"":5533},{""result"":5989},{""result"":3823},{""result"":4309},{""result"":4050}]",3823,4631,competitions,,,WC2025,2328,100,,,,2025-07-05T01:29:27.293Z,2025-07-25T16:16:18.745Z
18065,fto,2025-07-04T00:00:00.000Z,TRUE,[5880],US,NORTH_AMERICA,"[{""result"":13772},{""result"":13460}]",13460,0,competitions,,,WC2025,2328,227,,,,2025-07-05T01:32:59.353Z,2025-09-07T21:43:16.032Z
18066,fto,2025-07-04T00:00:00.000Z,TRUE,[64],US,NORTH_AMERICA,"[{""result"":6585},{""result"":7306},{""result"":7884},{""result"":9023},{""result"":8473}]",6585,7888,competitions,,,WC2025,2328,184,,,,2025-07-05T01:33:17.702Z,2025-07-25T16:16:18.745Z
18067,fto,2025-07-04T00:00:00.000Z,TRUE,[6140],US,NORTH_AMERICA,"[{""result"":2730},{""result"":2901},{""result"":3588},{""result"":3561},{""result"":4006}]",2730,3350,competitions,,,WC2025,2328,50,,,,2025-07-05T01:34:05.782Z,2025-07-25T16:16:18.745Z
18068,fto,2025-07-04T00:00:00.000Z,TRUE,[6141],US,NORTH_AMERICA,"[{""result"":9245},{""result"":9745}]",9245,0,competitions,,,WC2025,2328,212,,,,2025-07-05T01:36:27.477Z,2025-07-25T16:16:18.745Z
18069,fto,2025-07-04T00:00:00.000Z,TRUE,[6115],AU,OCEANIA,"[{""result"":8252},{""result"":6586},{""result"":6498},{""result"":8671},{""result"":7831}]",6498,7556,competitions,,,WC2025,2328,180,,,,2025-07-05T01:36:40.953Z,2025-07-25T16:16:18.745Z
18070,fto,2025-07-04T00:00:00.000Z,TRUE,[5002],US,NORTH_AMERICA,"[{""result"":13961},{""result"":12798}]",12798,0,competitions,,,WC2025,2328,224,,,,2025-07-05T01:36:52.696Z,2025-09-07T21:43:16.032Z
18071,fto,2025-07-04T00:00:00.000Z,TRUE,[2959],AU,OCEANIA,"[{""result"":3174},{""result"":3728},{""result"":2974},{""result"":3348},{""result"":2820}]",2820,3165,competitions,,,WC2025,2328,45,,,,2025-07-05T01:37:13.071Z,2025-07-25T16:16:18.745Z
18072,fto,2025-07-04T00:00:00.000Z,TRUE,[2711],AT,EUROPE,"[{""result"":7326},{""result"":4691},{""result"":6734},{""result"":5096},{""result"":4901}]",4691,5577,competitions,NR,NR,WC2025,2328,136,,,,2025-07-05T01:38:59.481Z,2026-01-27T20:54:56.974Z
18073,fto,2025-07-04T00:00:00.000Z,TRUE,[1504],US,NORTH_AMERICA,"[{""result"":6797},{""result"":6823},{""result"":4989},{""result"":5942},{""result"":6068}]",4989,6269,competitions,,,WC2025,2328,154,,,,2025-07-05T01:39:18.566Z,2025-07-25T16:16:18.745Z
18074,magic,2025-07-05T00:00:00.000Z,TRUE,[2460],US,NORTH_AMERICA,"[{""result"":135},{""result"":158},{""result"":285},{""result"":163},{""result"":207}]",135,176,competitions,,,WC2025,2334,20,,,,2025-07-05T01:39:55.093Z,2025-07-25T16:16:18.745Z
18075,fto,2025-07-04T00:00:00.000Z,TRUE,[1523],US,NORTH_AMERICA,"[{""result"":5978},{""result"":-1},{""result"":4590},{""result"":5298},{""result"":4475}]",4475,5289,competitions,,,WC2025,2328,122,,,,2025-07-05T01:40:28.284Z,2025-07-25T16:16:18.745Z
18076,fto,2025-07-04T00:00:00.000Z,TRUE,[1332],US,NORTH_AMERICA,"[{""result"":3834},{""result"":3550},{""result"":3159},{""result"":6069},{""result"":3159}]",3159,3514,competitions,,,WC2025,2328,58,,,,2025-07-05T01:40:44.850Z,2025-07-25T16:16:18.745Z
18077,fto,2025-07-04T00:00:00.000Z,TRUE,[3973],CO,SOUTH_AMERICA,"[{""result"":10095},{""result"":10426}]",10095,0,competitions,,,WC2025,2328,216,,,,2025-07-05T01:41:07.572Z,2025-07-25T16:16:18.745Z
18078,fto,2025-07-04T00:00:00.000Z,TRUE,[5432],US,NORTH_AMERICA,"[{""result"":6266},{""result"":5909},{""result"":4578},{""result"":6095},{""result"":7735}]",4578,6090,competitions,,,WC2025,2328,150,,,,2025-07-05T01:41:27.614Z,2025-07-25T16:16:18.745Z
18079,fto,2025-07-04T00:00:00.000Z,TRUE,[6142],US,NORTH_AMERICA,"[{""result"":5147},{""result"":4042},{""result"":6100},{""result"":4268},{""result"":5664}]",4042,5026,competitions,,,WC2025,2328,114,,,,2025-07-05T01:42:27.625Z,2025-07-25T16:16:18.745Z
18080,fto,2025-07-04T00:00:00.000Z,TRUE,[1498],US,NORTH_AMERICA,"[{""result"":2229},{""result"":1997},{""result"":2447},{""result"":1998},{""result"":1843}]",1843,2075,competitions,,,WC2025,2328,8,TRUE,,,2025-07-05T01:42:43.235Z,2025-07-25T16:16:18.745Z
18081,fto,2025-07-04T00:00:00.000Z,TRUE,[202],US,NORTH_AMERICA,"[{""result"":8738},{""result"":8626},{""result"":9230},{""result"":10440},{""result"":7364}]",7364,8865,competitions,,,WC2025,2328,199,,,,2025-07-05T01:43:02.979Z,2025-07-25T16:16:18.745Z
18082,fto,2025-07-04T00:00:00.000Z,TRUE,[6067],US,NORTH_AMERICA,"[{""result"":4018},{""result"":4043},{""result"":4079},{""result"":3340},{""result"":7736}]",3340,4047,competitions,,,WC2025,2328,81,,,,2025-07-05T01:43:17.995Z,2025-07-25T16:16:18.745Z
18083,fto,2025-07-04T00:00:00.000Z,TRUE,[1193],US,NORTH_AMERICA,"[{""result"":2113},{""result"":1742},{""result"":1906},{""result"":2195},{""result"":1863}]",1742,1961,competitions,,,WC2025,2328,6,TRUE,,,2025-07-05T01:43:37.727Z,2025-07-25T16:16:18.745Z
18084,fto,2025-07-04T00:00:00.000Z,TRUE,[2455],CN,ASIA,"[{""result"":2830},{""result"":3727},{""result"":3756},{""result"":2513},{""result"":2300}]",2300,3023,competitions,,,WC2025,2328,35,,,,2025-07-05T01:43:54.440Z,2025-07-25T16:16:18.745Z
18085,fto,2025-07-04T00:00:00.000Z,TRUE,[6143],PH,ASIA,"[{""result"":18239},{""result"":16437}]",16437,0,competitions,,,WC2025,2328,231,,,,2025-07-05T01:44:33.268Z,2025-09-07T21:43:39.485Z
18086,fto,2025-07-04T00:00:00.000Z,TRUE,[6110],US,NORTH_AMERICA,"[{""result"":6236},{""result"":6750},{""result"":5893},{""result"":5358},{""result"":7013}]",5358,6293,competitions,,,WC2025,2328,155,,,,2025-07-05T01:44:52.101Z,2025-07-25T16:16:18.745Z
18087,fto,2025-07-04T00:00:00.000Z,TRUE,[2206],US,NORTH_AMERICA,"[{""result"":9521},{""result"":6780},{""result"":7284},{""result"":6082},{""result"":6770}]",6082,6945,competitions,,,WC2025,2328,168,,,,2025-07-05T01:45:05.291Z,2025-07-25T16:16:18.745Z
18088,fto,2025-07-04T00:00:00.000Z,TRUE,[52],US,NORTH_AMERICA,"[{""result"":4698},{""result"":3122},{""result"":3559},{""result"":8087},{""result"":3257}]",3122,3838,competitions,,,WC2025,2328,68,,,,2025-07-05T01:49:32.106Z,2025-07-25T16:16:18.745Z
18089,fto,2025-07-04T00:00:00.000Z,TRUE,[5507],US,NORTH_AMERICA,"[{""result"":3245},{""result"":3839},{""result"":3075},{""result"":4122},{""result"":3257}]",3075,3447,competitions,,,WC2025,2328,54,,,,2025-07-05T01:49:56.383Z,2025-07-25T16:16:18.745Z
18090,fto,2025-07-04T00:00:00.000Z,TRUE,[773],US,NORTH_AMERICA,"[{""result"":7300},{""result"":6281},{""result"":6997},{""result"":5405},{""result"":7662}]",5405,6859,competitions,,,WC2025,2328,165,,,,2025-07-05T01:50:30.768Z,2025-07-25T16:16:18.745Z
18091,fto,2025-07-04T00:00:00.000Z,TRUE,[2510],US,NORTH_AMERICA,"[{""result"":5185},{""result"":5719},{""result"":4293},{""result"":7222},{""result"":5382}]",4293,5429,competitions,,,WC2025,2328,126,,,,2025-07-05T01:50:53.678Z,2025-07-25T16:16:18.745Z
18092,fto,2025-07-04T00:00:00.000Z,TRUE,[4981],US,NORTH_AMERICA,"[{""result"":7670},{""result"":5343},{""result"":5161},{""result"":6726},{""result"":5413}]",5161,5827,competitions,,,WC2025,2328,141,,,,2025-07-05T01:51:19.631Z,2025-07-25T16:16:18.745Z
18093,fto,2025-07-04T00:00:00.000Z,TRUE,[136],US,NORTH_AMERICA,"[{""result"":6816},{""result"":7366},{""result"":5282},{""result"":8606},{""result"":9770}]",5282,7596,competitions,,,WC2025,2328,181,,,,2025-07-05T01:51:45.842Z,2025-07-25T16:16:18.745Z
18094,fto,2025-07-04T00:00:00.000Z,TRUE,[1001],US,NORTH_AMERICA,"[{""result"":3450},{""result"":3265},{""result"":3472},{""result"":3992},{""result"":5358}]",3265,3638,competitions,,,WC2025,2328,65,,,,2025-07-05T01:52:02.093Z,2025-07-25T16:16:18.745Z
18095,fto,2025-07-04T00:00:00.000Z,TRUE,[2358],UA,EUROPE,"[{""result"":-1},{""result"":7408},{""result"":8620},{""result"":11431},{""result"":7297}]",7297,9153,competitions,,,WC2025,2328,203,,,,2025-07-05T01:52:34.721Z,2025-07-25T16:16:18.745Z
18096,fto,2025-07-04T00:00:00.000Z,TRUE,[3574],US,NORTH_AMERICA,"[{""result"":4775},{""result"":3932},{""result"":3203},{""result"":4113},{""result"":7114}]",3203,4273,competitions,,,WC2025,2328,92,,,,2025-07-05T01:52:48.116Z,2025-07-25T16:16:18.745Z
18097,fto,2025-07-04T00:00:00.000Z,TRUE,[6046],US,NORTH_AMERICA,"[{""result"":4209},{""result"":5405},{""result"":3394},{""result"":5685},{""result"":4469}]",3394,4694,competitions,,,WC2025,2328,103,,,,2025-07-05T01:53:07.660Z,2025-07-25T16:16:18.745Z
